id,web_name,element_type,form,now_cost,points_per_game,team,status,chance_of_playing_next_round,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,minutes,bps,event_points,fdr_avg,fixture_count,gw
590,Benda,1,0.0,4.5,0.0,18,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,1,2
112,Van Hecke,2,1.0,5.0,1.0,19,a,100.0,10.0,3.3,28.2,2.8,2.0,0.0,0.03,0.03,90,3,1,2.0,1,2
403,Savinho,3,0.0,6.5,0.0,19,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
455,Tonali,3,2.0,5.5,2.0,19,a,100.0,3.9,2.1,6.2,6.4,8.0,0.04,0.06,0.1,90,14,2,2.0,1,2
494,Vicario,1,0.0,4.5,0.0,19,u,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
495,Austin,1,0.0,4.0,0.0,19,a,100.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
496,Kinsky,1,2.0,4.5,2.0,19,a,100.0,23.1,4.4,43.6,0.0,0.0,0.0,0.0,0.0,90,15,2,2.0,1,2
497,Dubravka,1,0.0,4.0,0.0,19,a,100.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
498,Senesi,2,3.0,6.0,3.0,19,a,100.0,7.9,3.9,36.6,2.2,0.0,0.0,0.02,0.02,90,10,3,2.0,1,2
499,Pedro Porro,2,0.0,5.5,0.0,19,a,100.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
500,Romero,2,0.0,5.0,0.0,19,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
501,Danso,2,0.0,5.0,0.0,19,a,100.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
502,Robertson,2,3.0,4.5,3.0,19,a,100.0,3.9,5.3,31.8,19.2,2.0,0.0,0.06,0.06,90,13,3,2.0,1,2
503,Van de Ven,2,0.0,5.0,0.0,19,a,100.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
505,Spence,2,0.0,4.5,0.0,19,u,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
506,Udogie,2,1.0,4.5,1.0,19,a,100.0,0.5,0.0,0.0,0.7,0.0,0.0,0.02,0.02,4,3,1,2.0,1,2
507,Phillips,2,0.0,4.5,0.0,19,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
508,Davies,2,0.0,4.0,0.0,19,a,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
509,Byfield,2,0.0,4.0,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
510,Rowswell,2,0.0,4.0,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
511,Souza,2,0.0,4.0,0.0,19,a,100.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
512,Kudus,3,0.0,6.5,0.0,19,d,50.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
513,Xavi,3,0.0,6.0,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
514,Tel,3,2.0,6.0,2.0,19,a,100.0,0.5,4.5,10.4,26.0,9.0,0.06,0.06,0.12,90,17,2,2.0,1,2
515,Maddison,3,1.0,6.5,1.0,19,d,75.0,1.2,2.1,4.4,8.3,8.0,0.0,0.01,0.01,22,6,1,2.0,1,2
516,Bentancur,3,1.0,5.5,1.0,19,a,100.0,0.2,1.7,2.0,14.7,0.0,0.0,0.01,0.01,45,8,1,2.0,1,2
517,Odobert,3,0.0,5.5,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
518,P.M.Sarr,3,0.0,5.0,0.0,19,i,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
519,Gallagher,3,0.0,5.5,0.0,19,a,100.0,0.3,0.5,0.0,5.5,1.0,0.02,0.06,0.08,45,1,0,2.0,1,2
520,Bergvall,3,1.0,5.5,1.0,19,a,100.0,0.2,0.0,0.0,2.0,2.0,0.0,0.01,0.01,45,2,1,2.0,1,2
521,Kulusevski,3,0.0,6.5,0.0,19,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
522,Gray,3,2.0,5.0,2.0,19,a,100.0,0.2,1.0,6.2,3.3,0.0,0.0,0.01,0.01,85,15,2,2.0,1,2
523,Moore,3,2.0,5.0,2.0,19,a,100.0,0.2,7.5,14.2,5.9,55.0,0.38,0.02,0.4,67,10,2,2.0,1,2
524,Olusesi,3,0.0,4.5,0.0,19,a,100.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
525,Fernandes,3,1.0,6.0,1.0,19,a,100.0,1.7,3.6,7.2,27.2,2.0,0.0,0.06,0.06,45,16,1,2.0,1,2
526,Solanke,4,1.0,6.0,1.0,19,a,100.0,1.4,0.5,0.0,0.0,5.0,0.07,0.0,0.07,22,3,1,2.0,1,2
527,Richarlison,4,2.0,6.0,2.0,19,a,100.0,3.0,0.2,0.0,2.2,0.0,0.0,0.0,0.0,67,6,2,2.0,1,2
528,Scarlett,4,0.0,4.5,0.0,19,a,100.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
601,Williams-Barnett,3,0.0,4.5,0.0,19,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
529,Roefs,1,1.0,5.0,1.0,20,a,100.0,4.1,1.5,15.2,0.0,0.0,0.0,0.0,0.0,90,7,1,2.0,1,2
530,Patterson,1,0.0,4.0,0.0,20,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
531,Ellborg,1,0.0,4.5,0.0,20,a,100.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
532,Ballard,2,0.0,5.0,0.0,20,a,100.0,5.3,1.9,18.2,1.2,0.0,0.0,0.01,0.01,90,4,0,2.0,1,2
533,Mukiele,2,0.0,5.5,0.0,20,a,100.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
534,Hume,2,2.0,4.5,2.0,20,a,100.0,6.6,6.2,9.4,39.4,13.0,0.04,0.27,0.31,79,14,2,2.0,1,2
535,Alderete,2,1.0,5.0,1.0,20,a,100.0,0.5,0.0,0.0,0.6,0.0,0.0,0.01,0.01,23,2,1,2.0,1,2
536,Reinildo,2,1.0,4.5,1.0,20,a,100.0,0.5,5.5,23.0,27.5,4.0,0.0,0.29,0.29,90,9,1,2.0,1,2
537,Seelt,2,0.0,4.5,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
538,Hjelde,2,0.0,4.0,0.0,20,u,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
539,O'Nien,2,1.0,4.0,1.0,20,a,100.0,3.5,1.7,11.4,1.4,4.0,0.01,0.01,0.02,66,1,1,2.0,1,2
540,Masuaku,2,0.0,4.0,0.0,20,u,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
541,Meunier,2,1.0,4.5,1.0,20,a,100.0,0.3,3.0,13.8,5.3,11.0,0.08,0.08,0.16,90,5,1,2.0,1,2
542,E.Le Fée,3,2.0,6.0,2.0,20,a,100.0,9.2,1.5,4.6,9.9,0.0,0.0,0.03,0.03,79,13,2,2.0,1,2
543,Diarra,3,1.0,5.5,1.0,20,a,100.0,0.1,0.3,0.4,0.6,2.0,0.03,0.0,0.03,10,3,1,2.0,1,2
544,Xhaka,3,9.0,5.5,9.0,20,a,100.0,4.6,5.0,18.8,31.4,0.0,0.0,0.09,0.09,90,31,9,2.0,1,2
545,Sadiki,3,2.0,5.0,2.0,20,a,100.0,0.3,7.2,14.6,32.1,25.0,0.06,0.03,0.09,90,18,2,2.0,1,2
546,Adingra,3,0.0,5.0,0.0,20,i,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
547,Mundle,3,0.0,5.0,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
548,Rigg,3,1.0,5.0,1.0,20,a,100.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,10,3,1,2.0,1,2
549,Talbi,3,1.0,5.5,1.0,20,a,100.0,0.2,0.0,0.0,0.9,0.0,0.0,0.0,0.0,31,1,1,2.0,1,2
550,Jocelin.T,3,0.0,5.0,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
551,Angulo,3,5.0,5.0,5.0,20,a,100.0,0.1,5.2,32.8,3.3,16.0,0.15,0.01,0.16,58,23,5,2.0,1,2
552,Brobbey,4,2.0,6.0,2.0,20,a,100.0,13.3,1.1,0.0,1.5,9.0,0.3,0.0,0.3,66,1,2,2.0,1,2
553,Isidor,4,1.0,5.5,1.0,20,a,100.0,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,23,3,1,2.0,1,2
612,Methalie,2,0.0,4.5,0.0,20,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,1,2
